Favwon,Prior,Market,Bet,Kelly,Month,Numberofsets,Wrank,Lrank,Markettotal
1,0.586859444,-0.119255512,1,0.071911969,1,5,54,79,0.706114956
0,0.541216766,-0.216473793,1,0,1,5,72,132,0.757690559
1,0.675664056,-0.232601157,1,0.167640341,1,5,26,91,0.908265213
1,0.560598061,-0.162990941,1,0.142293257,1,5,134,203,0.723589001
0,0.623971441,-0.187716871,1,0,1,5,30,138,0.811688312
1,0.735375466,-0.114242206,1,0.021447824,1,5,10,131,0.849617672
1,0.541258418,-0.240480169,1,0.359044879,1,5,58,92,0.781738587
1,0.743552096,-0.050602923,0,0,1,5,103,254,0.794155019
1,0.518271017,-0.145739607,1,0.14570667,1,5,43,55,0.664010624
1,0.735634084,-0.06054426,0,0,1,5,7,49,0.796178344
0,0.533586506,-0.163763564,1,0,1,5,77,229,0.69735007
1,0.507988845,-0.075305602,1,0.024103566,1,5,82,105,0.583294447
1,0.704893801,-0.156432641,1,0.071482676,1,5,36,115,0.861326443
1,0.537785684,-0.034296695,1,0.076594086,1,5,14,70,0.57208238
0,0.526952309,-0.095557651,1,0.133229643,1,5,51,64,0.62250996
0,0.614677686,0.06419877,1,0,1,5,83,89,0.550478917
1,0.564027892,0.016742428,1,0.088023131,1,5,31,106,0.547285464
1,0.53130371,-0.008303456,0,0,1,5,32,59,0.539607166
1,0.882647376,-0.110598552,1,0.034857763,1,5,2,118,0.993245928
1,0.714836942,-0.226428118,1,0.154975852,1,5,21,100,0.94126506
1,0.818123571,-0.130463035,1,0.042005812,1,5,3,68,0.948586606
1,0.855275851,-0.108115286,1,0.016956232,1,5,6,450,0.963391137
1,0.762514854,-0.0457619,0,0,1,5,87,768,0.808276754
1,0.803572722,-0.098791472,1,0.002048137,1,5,9,195,0.902364194
1,0.640920579,-0.132833676,1,0.069184666,1,5,27,62,0.773754256
0,0.530529129,-0.286197431,1,0.300673322,1,5,34,60,0.81672656
1,0.735760453,-0.211029928,1,0.13017344,1,5,16,249,0.946790381
1,0.775577877,0.120613245,1,0.45242872,1,5,12,251,0.654964632
0,0.626450437,-0.198087821,1,0,1,5,29,127,0.824538259
1,0.549270929,-0.102109999,1,0.06427539,1,5,22,53,0.651380928
1,0.510954079,-0.113265646,1,0.099986314,1,5,24,39,0.624219725
0,0.646125696,0.025624331,1,0,1,5,17,97,0.620501365
1,0.932209456,-0.06202399,1,0,1,5,1,92,0.994233446
1,0.892751157,-0.094415674,1,0.015487988,1,5,4,51,0.987166831
1,0.608840746,-0.146902906,1,0.10554505,1,5,18,88,0.755743652
1,0.728855949,-0.153289429,1,0.076832002,1,5,23,134,0.882145378
1,0.785576656,-0.035441406,0,0.00127977,1,5,14,77,0.821018062
1,0.744719261,-0.163876051,1,0.082840165,1,5,25,105,0.908595312
1,0.790379422,-0.082525606,1,0,1,5,13,183,0.872905028
1,0.832705951,-0.052249802,0,0,1,5,15,89,0.884955752
1,0.55441718,-0.155406783,1,0.139066283,1,5,32,103,0.709823964
1,0.683313192,-0.123138421,1,0.042699247,1,5,79,138,0.806451613
1,0.752408083,-0.113242886,1,0.019776088,1,5,7,55,0.86565097
0,0.514420471,-0.066299622,1,0.042275662,1,5,44,106,0.580720093
1,0.517466731,-0.125041621,1,0.150899639,1,5,19,52,0.642508353
1,0.841207646,0.015307415,1,0.283678952,1,5,8,132,0.825900231
1,0.592582677,-0.024853727,0,0,1,5,26,36,0.617436404
1,0.867232196,-0.109330304,1,0.02096966,1,5,3,127,0.9765625
1,0.741694746,-0.204737205,1,0.126340923,1,5,9,60,0.946431952
1,0.88196622,-0.043959706,0,0,1,5,2,27,0.925925926
1,0.540420639,-0.102748901,1,0.074866679,1,5,24,97,0.643169539
1,0.766934171,-0.161743393,1,0.073872598,1,5,6,87,0.928677563
1,0.59019415,-0.05116039,0,0,1,5,16,21,0.641354541
1,0.862140513,-0.089153247,1,0,1,5,4,32,0.95129376
1,0.601374589,-0.12389376,1,0.076945992,1,5,10,19,0.725268349
1,0.890509548,-0.059518953,1,0,1,5,1,79,0.950028501
1,0.627346968,-0.01814748,0,0.002970681,1,5,15,23,0.645494449
1,0.700752076,-0.203243585,1,0.130495276,1,5,7,106,0.903995661
1,0.609266509,-0.048974671,0,0,1,5,8,36,0.65824118
1,0.68825176,-0.143418233,1,0.067054612,1,5,13,18,0.831669993
1,0.53769999,-0.050535304,0,0,1,5,14,25,0.588235294
1,0.807626866,-0.138625973,1,0.050538409,1,5,2,21,0.946252839
1,0.773977488,-0.00581041,0,0.132744297,1,5,3,97,0.779787898
1,0.697409631,-0.145902901,1,0.063452803,1,5,9,22,0.843312532
0,0.731435783,-0.162219266,1,0,1,5,4,15,0.893655049
1,0.843454793,-0.090077694,1,0.000975851,1,5,1,14,0.933532487
1,0.575850606,-0.083519037,1,0.02498264,1,5,7,10,0.659369643
1,0.507773212,-0.031659305,0,0,1,5,8,13,0.539432517
0,0.523880273,-0.209580194,1,0.233313151,1,5,3,9,0.733460466
1,0.682399184,-0.157936951,1,0.089701583,1,5,2,6,0.840336134
0,0.509388179,-0.154358004,1,0.177560721,1,5,7,15,0.663746183
1,0.812886113,-0.107415746,1,0.01557996,1,5,1,8,0.920301859
1,0.658433486,-0.235860916,1,0.184970526,1,5,2,9,0.894294402
1,0.820964169,-0.068557268,1,0,1,5,1,15,0.889521437
1,0.61913795,0.001625291,1,0.352575099,2,5,1,2,0.617512659
1,0.726188503,-0.239062463,1,0.159888618,2,3,85,1564,0.965250965
0,0.585836087,-0.124593012,1,0,2,3,66,90,0.710429099
1,0.516501787,-0.192315905,1,0.239444253,2,3,54,57,0.708817692
0,0.522221603,-0.370954532,1,0.415369001,2,3,48,75,0.893176134
0,0.504557356,-0.1699789,1,0.168420758,2,3,105,112,0.674536256
1,0.613521162,-0.177618078,1,0.129734418,2,3,64,69,0.791139241
0,0.525052543,-0.350911017,1,0.35784613,2,3,68,255,0.87596356
1,0.601163443,-0.008741412,1,0.292150296,2,3,89,92,0.609904855
0,0.50866624,-0.123365109,1,0.113886783,2,3,118,127,0.632031349
1,0.680892643,0.114897624,1,0.41615788,2,3,70,72,0.565995019
0,0.605733347,-0.039427943,0,0,2,3,126,350,0.64516129
0,0.587911791,-0.013411119,1,0,2,3,74,100,0.60132291
1,0.542369415,-0.089262722,1,0.185117968,2,3,59,62,0.631632137
1,0.638975047,0.02877246,1,0.129522173,2,3,95,147,0.610202587
1,0.840158544,-0.125092421,1,0.033629283,2,3,14,124,0.965250965
1,0.788543236,-0.143596958,1,0.053604995,2,3,29,352,0.932140194
0,0.522513294,-0.139738362,1,0.138532092,2,3,32,115,0.662251656
0,0.529867969,-0.122873545,1,0.108904212,2,3,33,79,0.652741514
1,0.746047366,-0.095278564,1,0,2,3,61,117,0.84132593
1,0.881434958,-0.027655951,0,0.037817518,2,3,122,122,0.909090909
1,0.698271487,0.049426432,1,0.225269806,2,3,113,166,0.648845056
0,0.654173191,-0.266128668,1,0,2,3,21,425,0.920301859
1,0.619332569,0.022460181,1,0.318639838,2,3,37,49,0.596872389
1,0.594892468,-0.158573475,1,0.116785002,2,3,25,67,0.753465943
1,0.557043063,-0.179985239,1,0.16477026,2,3,104,131,0.737028302
1,0.596134204,-0.096003116,1,0.026955757,2,3,13,87,0.69213732
1,0.633794222,0.079777602,1,0.226016713,2,3,82,209,0.55401662
1,0.544510081,-0.16875668,1,0.156392421,2,3,84,194,0.713266762
1,0.56058197,-0.048060756,1,0.199390157,2,3,76,86,0.608642727
0,0.576335466,-0.148932883,1,0,2,3,91,173,0.725268349
1,0.815052557,-0.053606234,0,0,2,3,78,556,0.868658791
0,0.505690503,-0.097300331,1,0.056260384,2,3,30,45,0.602990835
1,0.620729646,-0.031756325,0,0,2,3,99,120,0.652485972
1,0.527480567,-0.097285145,1,0.141011112,2,3,93,106,0.624765713
1,0.551716617,-0.012171958,1,0.098185313,2,3,83,171,0.563888576
1,0.507156397,-0.192731621,1,0.199489464,2,3,52,102,0.699888018
1,0.518947641,-0.025714668,0,0,2,3,125,505,0.544662309
1,0.692088243,-0.201566806,1,0.135035948,2,3,13,118,0.893655049
1,0.500805216,-0.16144644,1,0.146319828,2,3,40,171,0.662251656
1,0.866464812,-0.00919193,0,0.185861394,2,3,41,769,0.875656743
1,0.691508539,-0.268184359,1,0.193860941,2,3,85,350,0.959692898
0,0.602378781,-0.242215814,1,0,2,3,115,255,0.844594595
1,0.627349031,-0.024881598,1,0.396934275,2,3,48,49,0.652230629
1,0.565521688,-0.210153149,1,0.193235835,2,3,34,88,0.775674837
0,0.648880705,-0.036614223,0,0,2,3,123,286,0.685494927
1,0.622650591,-0.074310658,1,0,2,3,89,102,0.696961249
1,0.641650963,-0.056868176,0,0,2,3,66,69,0.698519139
0,0.596955142,0.002000359,1,0,2,3,71,81,0.594954783
1,0.630088071,-0.129905849,1,0.068474532,2,3,61,505,0.75999392
1,0.503070029,-0.265924126,1,0.280157369,2,3,71,173,0.768994156
1,0.668442823,-0.089247736,1,0.001294532,2,3,29,59,0.757690559
1,0.826382662,-0.131471744,1,0.037844735,2,3,14,104,0.957854406
0,0.654740429,-0.255840521,1,0,2,3,45,425,0.910580951
1,0.715121155,-0.20892246,1,0.131968806,2,3,18,113,0.924043615
0,0.58583781,-0.101541898,1,0,2,3,74,112,0.687379709
1,0.504195874,-0.278031911,1,0.292800044,2,3,34,78,0.782227785
1,0.569458931,-0.00551807,1,0.168285402,2,3,93,122,0.574977001
1,0.695828792,-0.181672085,1,0.106275028,2,3,19,86,0.877500878
1,0.609074585,-0.016238071,1,0.329797351,2,3,99,162,0.625312656
0,0.561680872,-0.157329769,1,0,2,3,25,82,0.719010641
0,0.559585103,-0.026993968,1,0,2,3,70,147,0.586579071
0,0.640775206,0.030423643,1,0,2,3,41,79,0.610351563
1,0.766294134,-0.133633871,1,0.044328581,2,3,14,122,0.899928006
1,0.6273612,-0.135298958,1,0.073561704,2,3,19,147,0.762660159
1,0.621198059,-0.158103687,1,0.103787995,2,3,46,173,0.779301746
1,0.758537189,-0.120815608,1,0.023646454,2,3,29,425,0.879352796
0,0.589009428,0.009903568,1,0,2,3,102,171,0.579105861
1,0.58935063,-0.031767383,1,0.277175821,2,3,46,84,0.621118012
1,0.561599922,-0.001272981,0,0.00995823,2,3,13,85,0.562872903
1,0.624504715,0.020931562,1,0.102420281,2,3,49,82,0.603573153
1,0.627391328,-0.079822251,1,0.444574756,2,3,74,99,0.707213579
1,0.631302315,0.060526059,1,0.18755446,2,3,78,79,0.570776256
1,0.757133092,-0.202559807,1,0.119645117,2,3,14,99,0.959692898
0,0.580498314,-0.214161572,1,0,2,3,13,61,0.794659886
0,0.658110983,-0.037299309,0,0,2,3,19,46,0.695410292
1,0.643538577,-0.205790453,1,0.149337356,2,3,29,78,0.84932903
1,0.716803224,-0.013123783,0,0.069899894,2,3,18,69,0.729927007
1,0.737856078,-0.132617459,1,0.051592407,2,3,14,61,0.870473538
1,0.792836878,-0.11691567,1,0.025089374,2,3,18,171,0.909752547
1,0.755521784,-0.057486346,0,0,2,3,18,46,0.81300813
1,0.670061861,-0.266969623,1,0.203513216,2,3,18,161,0.937031484
1,0.517961556,-0.2297579,1,0.28554897,2,3,43,76,0.747719456
1,0.711108065,-0.061808924,0,0,2,3,47,543,0.772916989
1,0.526813968,-0.237361486,1,0.253663754,2,3,36,242,0.764175455
1,0.637686244,-0.004657024,0,0.048018564,2,3,62,189,0.642343268
0,0.561753219,-0.081416321,1,0,2,3,29,50,0.643169539
1,0.817137691,-0.093816533,1,0,2,3,21,266,0.910954225
0,0.59609024,-0.103406123,1,0,2,3,57,60,0.699496363
1,0.663929334,-0.076482335,1,0,2,3,5,22,0.740411669
1,0.688942156,-0.000903318,0,0.090562959,2,3,30,81,0.689845475
1,0.630314344,-0.080923209,1,0,2,3,52,77,0.711237553
0,0.612231852,0.01299887,1,0,2,3,85,93,0.599232982
1,0.619535135,0.066804646,1,0.191149045,2,3,69,83,0.552730489
0,0.775052072,-0.180422799,1,0,2,3,23,490,0.955474871
1,0.755038054,-0.220952577,1,0.138243323,2,3,65,586,0.97599063
0,0.548151062,-0.14150411,1,0,2,3,64,263,0.689655172
1,0.9051922,-0.015109659,0,0.172367083,2,3,4,48,0.920301859
0,0.623127655,-0.120035247,1,0,2,3,26,33,0.743162901
1,0.803855991,-0.094132515,1,0,2,3,12,154,0.897988506
1,0.775602056,-0.134978895,1,0.041732086,2,3,19,125,0.910580951
1,0.606295187,-0.11541382,1,0.054751821,2,3,14,32,0.721709007
0,0.634904304,-0.217320001,1,0,2,3,44,270,0.852224305
1,0.512713677,-0.065588428,1,0.032394811,2,3,41,68,0.578302105
1,0.513873584,-0.085359397,1,0.050692971,2,3,71,132,0.599232982
1,0.592725871,0.026666774,1,0.091185896,2,3,66,84,0.566059097
0,0.525603514,-0.064628152,1,0.084169682,2,3,89,97,0.590231666
1,0.559253575,-0.022141773,0,0,2,3,74,149,0.581395349
1,0.520686132,-0.042123413,0,0,2,3,56,79,0.562809545
0,0.551094679,-0.011335017,0,0,2,3,87,94,0.562429696
1,0.712449626,0.158125901,1,0.424144377,2,3,86,96,0.554323725
0,0.672508605,0.120997464,1,0,2,3,63,662,0.551511141
1,0.712618876,-0.164574106,1,0.069441205,2,3,45,174,0.877192982
1,0.92656541,-0.043743148,0,0,2,3,1,37,0.970308558
1,0.592294994,-0.179458816,1,0.155034563,2,3,92,255,0.771753811
1,0.789022026,0.042641969,1,0.307150387,2,3,21,132,0.746380057
1,0.879543458,-0.102774813,1,0.010464813,2,3,6,368,0.982318271
1,0.556460367,-0.185709739,1,0.177446789,2,3,52,151,0.742170105
1,0.632403817,-0.25569565,1,0.209307861,2,3,65,76,0.888099467
1,0.721497728,-0.045844199,0,0,2,3,28,31,0.767341928
1,0.864804208,-0.091218736,1,0,2,3,13,177,0.956022945
0,0.644755672,-0.021023289,0,0,2,3,14,62,0.665778961
0,0.677009647,-0.158831209,1,0,2,3,5,50,0.835840856
0,0.516407283,-0.058041247,0,7.67479E-05,2,3,34,82,0.574448529
1,0.741367003,-0.131233346,1,0.039212258,2,3,19,92,0.872600349
1,0.649254364,-0.062590738,0,0,2,3,8,38,0.711845103
1,0.511870519,-0.302461729,1,0.326949858,2,3,18,69,0.814332248
1,0.61419398,-0.191997571,1,0.146435634,2,3,84,197,0.806191551
0,0.574520541,-0.062320726,0,0,2,3,55,112,0.636841267
1,0.593898397,-0.095376486,1,0.024244538,2,3,41,149,0.689274883
1,0.597961526,-0.029706062,1,0.305995982,2,3,47,86,0.627667587
0,0.603531541,0.051655161,1,0,2,3,25,51,0.55187638
0,0.527010257,-0.094590365,1,0.05335778,2,3,44,197,0.621600622
0,0.553853914,-0.035490735,0,0,2,3,24,107,0.589344649
0,0.644579166,0.089824922,1,0,2,3,64,93,0.554754244
1,0.963196535,-0.009566111,0,0.392040556,2,3,1,490,0.972762646
1,0.735162336,-0.024831584,0,0.03419664,2,3,13,30,0.75999392
1,0.919123716,-0.027308235,0,0,2,3,4,36,0.946431952
1,0.80605913,0.038245863,1,0.316406128,2,3,12,51,0.767813268
0,0.544056152,-0.184382077,1,0,2,3,8,28,0.728438228
1,0.501857795,-0.233436322,1,0.24112236,2,3,270,662,0.735294118
1,0.837655396,-0.115997093,1,0.0198675,2,3,7,209,0.953652489
1,0.502386907,-0.209053047,1,0.243506702,2,3,41,52,0.711439954
0,0.596479583,-0.122944877,1,0,2,3,33,55,0.71942446
1,0.864614354,0.005064758,1,0.27263459,2,3,19,93,0.859549596
1,0.751548193,-0.11022361,1,0.013242529,2,3,11,108,0.861771803
1,0.633772962,-0.083896049,1,0,2,3,24,139,0.717669011
1,0.92320158,-0.038336881,0,0,2,3,4,55,0.961538462
0,0.69781751,-0.077015901,1,0,2,3,7,24,0.774833411
1,0.73720177,-0.038112232,0,0,2,3,12,50,0.775314002
1,0.778486946,0.106714811,1,0.430617941,2,3,1,13,0.671772135
0,0.592460382,-0.072433235,1,0,2,3,84,86,0.664893617
1,0.613811672,-0.163068378,1,0.114494083,2,3,34,97,0.77688005
1,0.760483483,-0.039004844,0,0,2,3,6,45,0.799488327
1,0.727687706,0.084518167,1,0.32937378,2,3,28,62,0.643169539
0,0.526845163,-0.335818743,1,0.342063447,2,3,18,86,0.862663906
1,0.75406224,-0.085004718,1,0,2,3,7,56,0.839066958
1,0.721786287,-0.121810811,1,0.025880184,2,3,11,57,0.843597098
1,0.672473965,0.035693527,1,0.170682213,2,3,19,41,0.636780438
1,0.706179422,-0.064711728,1,0,2,3,6,65,0.77089115
1,0.802707581,-0.034532875,0,0.006519332,2,3,1,12,0.837240455
1,0.792965737,-0.037323204,0,0,2,3,4,28,0.830288941
1,0.659477386,-0.041391692,0,0,2,3,11,34,0.700869078
1,0.8169159,-0.043669298,0,0,2,3,21,270,0.860585198
1,0.724726498,-0.027492548,0,0.021188119,2,3,19,84,0.752219046
0,0.579290486,-0.014251774,0,0,2,3,1,4,0.59354226
0,0.648430313,-0.173397432,1,0,2,3,6,21,0.821827745
0,0.596717861,-0.02316808,0,0,2,3,11,24,0.619885941
1,0.563443619,-0.114522483,1,0.080604819,2,3,29,60,0.677966102
1,0.592834523,0.00988011,1,0.054368094,2,3,21,24,0.582954413
0,0.556820097,-0.081260557,1,0,2,3,119,129,0.638080653
0,0.649780698,-0.01929464,0,0,2,3,24,62,0.669075338
1,0.897394606,-0.014514932,0,0.170609037,2,3,10,213,0.911909539
1,0.539739426,-0.08292558,1,0.029877955,2,3,73,86,0.622665006
0,0.589237845,-0.105785786,1,0,2,3,22,43,0.695023631
1,0.555982396,-0.056462484,0,0,2,3,63,84,0.61244488
1,0.752722061,0.025343534,1,0.219598552,2,3,85,136,0.727378528
1,0.538953679,-0.062224631,0,0,2,3,28,56,0.601178309
1,0.52054154,-0.016342386,0,0,2,3,68,111,0.536883926
1,0.731162847,-0.016668442,0,0.063807103,2,3,42,593,0.747831289
1,0.64009364,-0.235563103,1,0.183930355,2,3,38,318,0.875656743
0,0.598618781,-0.106202194,1,0,2,3,26,78,0.704820975
1,0.582094325,-0.173050097,1,0.14175702,2,3,76,229,0.755144421
0,0.650519732,-0.203159626,1,0,2,3,23,77,0.853679358
1,0.535805563,-0.127852521,1,0.105562594,2,3,90,106,0.663658083
0,0.550600226,-0.041325902,0,0,2,3,75,82,0.591926128
1,0.8544241,-0.013631456,0,0.147991922,2,3,8,401,0.868055556
1,0.666962118,-0.144462744,1,0.068746817,2,3,67,101,0.811424862
1,0.612678947,-0.037304804,0,0,2,3,31,190,0.64998375
1,0.633127971,0.051055794,1,0.17124045,2,3,72,133,0.582072177
1,0.77983171,-0.118035854,1,0.017636128,2,3,35,182,0.897867565
1,0.548950792,-0.309565692,1,0.303085091,2,3,36,346,0.858516484
0,0.707830886,-0.116979407,1,0,2,3,16,54,0.824810294
1,0.622334151,0.008366384,1,0.069012341,2,3,91,113,0.613967767
0,0.523631251,-0.093957682,1,0.054685346,2,3,53,144,0.617588933
1,0.567485667,-0.055024293,1,0.2295311,2,3,49,108,0.62250996
1,0.830765965,0.008667971,1,0.245130533,2,3,17,65,0.822097994
1,0.608646871,-0.021711172,0,0,2,3,51,1094,0.630358043
1,0.516326368,-0.077921314,1,0.061336082,2,3,44,64,0.594247682
0,0.524385956,-0.07700928,1,0.092824741,2,3,45,59,0.601395237
1,0.654561122,0.107275658,1,0.291614024,2,3,40,66,0.547285464
1,0.856616314,-0.106774823,1,0.014884124,2,3,12,117,0.963391137
1,0.76126707,-0.141097125,1,0.054854554,2,3,19,105,0.902364194
1,0.861000151,-0.074278562,1,0,2,3,10,51,0.935278713
0,0.537427796,-0.214678101,1,0,2,3,58,81,0.752105897
0,0.546154897,-0.188706949,1,0,2,3,144,192,0.734861846
1,0.859761357,-0.054148348,0,0,2,3,7,69,0.913909706
1,0.51870666,-0.207193456,1,0.225758732,2,3,51,122,0.725900116
1,0.608723186,-0.183921075,1,0.141036733,2,3,50,171,0.792644261
0,0.558857334,-0.227800941,1,0,2,3,48,227,0.786658276
1,0.547679964,-0.154764543,1,0.137151889,2,3,36,62,0.702444507
1,0.789521269,-0.086442291,1,0,2,3,3,55,0.87596356
1,0.551237273,-0.049002823,0,0,2,3,71,304,0.600240096
0,0.707961477,0.001746788,1,0,2,3,11,34,0.706214689
1,0.538850113,-0.058022276,1,0.126347947,2,3,76,78,0.596872389
1,0.721082575,0.038768164,1,0.222960521,2,3,17,136,0.68231441
0,0.53990842,-0.070294167,1,0,2,3,37,61,0.610202587
0,0.50331963,-0.072253065,1,0.029939126,2,3,28,29,0.575572695
1,0.612926827,-0.174226826,1,0.136871554,2,3,35,113,0.787153652
1,0.724185326,-0.016994632,0,0.058766325,2,3,7,42,0.741179958
1,0.789605625,-0.170087273,1,0.079851143,2,3,3,68,0.959692898
1,0.867952819,-0.086245655,1,0,2,3,6,52,0.954198473
1,0.81339002,-0.071879102,1,0,2,3,12,38,0.885269122
0,0.575486348,-0.321213796,1,0,2,3,21,72,0.896700143
1,0.771065323,-0.013617665,0,0.098717482,2,3,19,304,0.784682988
1,0.519706665,-0.240633967,1,0.261628482,2,3,66,67,0.760340633
1,0.532038023,-0.102399231,1,0.070727775,2,3,75,77,0.634437254
0,0.524683818,-0.119148271,1,0.100948122,2,3,34,50,0.643832089
1,0.687514392,-0.149726064,1,0.071020764,2,3,45,227,0.837240455
1,0.747684883,-0.118265931,1,0.021528903,2,3,8,31,0.865950814
1,0.514614529,-0.045845048,0,0,2,3,43,81,0.560459577
1,0.746420942,0.025959847,1,0.212565481,2,3,103,129,0.720461095
1,0.506963239,-0.093853872,1,0.05565356,2,3,13,103,0.600817111
1,0.629475989,-0.012867279,0,0.018375806,2,3,84,108,0.642343268
1,0.624134615,0.060881264,1,0.274933455,2,3,54,86,0.563253351
0,0.564601853,-0.107983565,1,0,2,3,7,19,0.672585418
1,0.618327624,0.02459154,1,0.103632328,2,3,43,86,0.593736084
1,0.845164049,-0.041675256,0,0,2,3,6,51,0.886839305
1,0.788217655,-0.125024354,1,0.033053091,2,3,17,192,0.913242009
1,0.698229932,-0.06350072,1,0,2,3,8,45,0.761730652
1,0.856525641,-0.08669262,1,0,2,3,3,76,0.943218261
1,0.650068204,-0.142827451,1,0.074418877,2,3,35,77,0.792895655
1,0.501020981,-0.166535761,1,0.187372407,2,3,67,108,0.667556742
1,0.780068663,-0.041759082,0,0,2,3,12,28,0.821827745
1,0.516283844,-0.024081443,0,0,2,3,50,62,0.540365287
1,0.517818521,-0.03145095,0,0,2,3,37,106,0.549269472
1,0.700020487,-0.078795713,1,0,2,3,6,103,0.778816199
0,0.72995743,0.012391414,1,0,2,3,8,50,0.717566016
1,0.66202256,-0.226076907,1,0.169141856,2,3,72,103,0.888099467
1,0.789970169,-0.016221383,0,0.098533367,2,3,6,37,0.806191551
1,0.694546431,0.043589525,1,0.211045482,2,3,17,35,0.650956907
0,0.738267337,-0.073157525,1,0,2,3,10,67,0.811424862
0,0.50651915,-0.09056707,1,0.068689698,2,3,3,12,0.597086219
1,0.633778418,-0.186700742,1,0.132442838,2,3,19,86,0.82047916
1,0.811492453,-0.014953828,0,0.11392612,2,3,12,50,0.826446281
1,0.65527538,-0.022782662,0,0.003868182,2,3,6,19,0.678058042
1,0.671065119,-0.014429808,0,0.038612707,2,3,17,67,0.685494927
1,0.911290988,-0.065271512,1,0,2,3,4,75,0.9765625
1,0.647065033,-0.091705652,1,0.010905992,2,3,14,53,0.738770686
0,0.550161056,-0.086781619,1,0,2,3,72,266,0.636942675
1,0.569589959,-0.179249341,1,0.156018921,2,3,62,68,0.748839299
1,0.520469263,-0.048164878,0,0,2,3,37,58,0.568634141
0,0.623722999,-0.18142998,1,0,2,3,29,443,0.805152979
1,0.594648939,-0.009854613,0,0.009018,2,3,60,120,0.604503551
0,0.529016393,-0.074119915,1,0.018105453,2,3,51,57,0.603136309
0,0.544714979,-0.022564349,0,0,2,3,49,83,0.567279328
1,0.612157515,-0.005431417,0,0.028923754,2,3,77,188,0.617588933
1,0.598033266,0.048582716,1,0.185329526,2,3,69,110,0.549450549
1,0.869154314,-0.099837934,1,0.013249158,2,3,3,125,0.968992248
1,0.879987478,-0.10644902,1,0.015451447,2,3,8,469,0.986436498
1,0.704956535,-0.124643598,1,0.041293567,2,3,34,67,0.829600133
1,0.556858903,-0.190748752,1,0.359064953,2,3,61,66,0.747607656
1,0.599323337,-0.303203739,1,0.269862327,2,3,39,246,0.902527076
1,0.784441066,-0.15136279,1,0.060765249,2,3,21,231,0.935803856
1,0.607777719,-0.207882966,1,0.169773908,2,3,38,358,0.815660685
1,0.836845711,-0.045299667,0,0,2,3,10,139,0.882145378
0,0.590185164,-0.077728274,1,0,2,3,31,73,0.667913438
1,0.613822517,-0.000428097,0,0.043550502,2,3,28,41,0.614250614
1,0.544688093,-0.186947845,1,0.180043515,2,3,134,162,0.731635938
1,0.632028881,-0.099286023,1,0.018680245,2,3,65,80,0.731314904
1,0.688232729,-0.045981662,0,0,2,3,48,90,0.734214391
1,0.505126445,-0.086589532,1,0.058031629,2,3,40,105,0.591715976
1,0.504672445,-0.120816218,1,0.114906263,2,3,97,117,0.625488663
0,0.66676717,0.032892931,1,0,2,3,36,44,0.633874239
1,0.702564153,-0.19029299,1,0.110049207,2,3,115,115,0.892857143
1,0.621510928,-0.154886587,1,0.093853937,2,3,24,171,0.776397516
0,0.537495796,-0.097324074,1,0,2,3,70,74,0.63481987
0,0.507579111,-0.089507108,1,0.046256695,2,3,91,94,0.597086219
0,0.694661742,0.083265313,1,0,2,3,85,88,0.611396429
1,0.62000844,0.001043349,1,0.339238545,2,3,87,590,0.61896509
1,0.519742693,-0.091803295,1,0.049046393,2,3,46,111,0.611545988
1,0.530614323,-0.046286565,0,0,2,3,32,45,0.576900888
1,0.511831913,-0.068214491,1,0.021863876,2,3,79,178,0.580046404
0,0.557064509,-0.08627054,1,0,2,3,52,63,0.643335049
